time,"(-3.0, 'away')","(-3.0, 'away_smooth')","(-3.0, 'draw')","(-3.0, 'draw_smooth')","(-3.0, 'home')","(-3.0, 'home_smooth')","(-3.0, 'tot_games')","(-2.0, 'away')","(-2.0, 'away_smooth')","(-2.0, 'draw')","(-2.0, 'draw_smooth')","(-2.0, 'home')","(-2.0, 'home_smooth')","(-2.0, 'tot_games')","(-1.0, 'away')","(-1.0, 'away_smooth')","(-1.0, 'draw')","(-1.0, 'draw_smooth')","(-1.0, 'home')","(-1.0, 'home_smooth')","(-1.0, 'tot_games')","(0.0, 'away')","(0.0, 'away_smooth')","(0.0, 'draw')","(0.0, 'draw_smooth')","(0.0, 'home')","(0.0, 'home_smooth')","(0.0, 'tot_games')","(1.0, 'away')","(1.0, 'away_smooth')","(1.0, 'draw')","(1.0, 'draw_smooth')","(1.0, 'home')","(1.0, 'home_smooth')","(1.0, 'tot_games')","(2.0, 'away')","(2.0, 'away_smooth')","(2.0, 'draw')","(2.0, 'draw_smooth')","(2.0, 'home')","(2.0, 'home_smooth')","(2.0, 'tot_games')","(3.0, 'away')","(3.0, 'away_smooth')","(3.0, 'draw')","(3.0, 'draw_smooth')","(3.0, 'home')","(3.0, 'home_smooth')","(3.0, 'tot_games')"
33,0.9333333333333333,0.9318192869441321,0.06666666666666667,0.06213198960696214,0.0,0.0,15.0,0.839622641509434,0.8408248803489717,0.10377358490566038,0.10987623243556362,0.05660377358490566,0.048032377737791884,106.0,0.5835380835380836,0.5788783731030579,0.25061425061425063,0.2526068735500099,0.16584766584766586,0.16844094745201066,814.0,0.31341176470588233,0.3166484082524591,0.19576470588235295,0.1966891631345504,0.4908235294117647,0.48594721789847967,2125.0,0.0933572710951526,0.09060535193587847,0.19210053859964094,0.1892940978083049,0.7145421903052065,0.7205205436754125,1114.0,0.026515151515151516,0.026680455765421832,0.04924242424242424,0.049944934255430624,0.9242424242424242,0.9229143603609811,264.0,0.0,0.0,0.02857142857142857,0.030013544322807673,0.9714285714285714,0.9699792923785201,35.0
34,0.9444444444444444,0.9343190205843304,0.05555555555555555,0.057412202413147324,0.0,0.0,18.0,0.8333333333333334,0.8427371443244028,0.09259259259259259,0.10953154835737641,0.07407407407407407,0.04756012547509529,108.0,0.5854241338112306,0.5814470417390843,0.2520908004778972,0.25290478114605347,0.16248506571087215,0.16559585425642556,837.0,0.313468992248062,0.3170901572106745,0.19622093023255813,0.19836295540817192,0.4903100775193798,0.4838335792801305,2064.0,0.09131205673758866,0.08881065605539934,0.1950354609929078,0.18882214271201356,0.7136524822695035,0.7227686392707211,1128.0,0.02857142857142857,0.02678839830698226,0.04285714285714286,0.04869999819501414,0.9285714285714286,0.9241642642617566,280.0,0.0,0.0,0.027777777777777776,0.026656369657532566,0.9722222222222222,0.9733317608382531,36.0
35,0.9,0.9382408784295385,0.05,0.052784903124366934,0.05,0.05,20.0,0.8205128205128205,0.8449239143547201,0.11965811965811966,0.10879996887454547,0.05982905982905983,0.04694328175830933,117.0,0.5878859857482185,0.5836395912193982,0.2517814726840855,0.2535590300706994,0.16033254156769597,0.16273568355956472,842.0,0.3139190523198421,0.3175580277042977,0.19891411648568608,0.20024707321916757,0.48716683119447185,0.48157257292710054,2026.0,0.08947368421052632,0.08697673854666306,0.18947368421052632,0.1880714322620576,0.7210526315789474,0.7252984905550486,1140.0,0.028368794326241134,0.02690039149084527,0.04609929078014184,0.047616246277269035,0.925531914893617,0.9252856865175665,282.0,0.0,0.0,0.022727272727272728,0.024709037661222635,0.9772727272727273,0.9752794728949331,44.0
36,0.9090909090909091,0.9419537836523086,0.045454545454545456,0.04775408770926879,0.045454545454545456,0.045454545454545456,22.0,0.8110236220472441,0.8475669424536986,0.13385826771653545,0.10762950046505888,0.05511811023622047,0.04626166359473496,127.0,0.5871121718377088,0.5855461082393594,0.24821002386634844,0.25445984754267476,0.16467780429594273,0.15990015456217546,838.0,0.3192559074912016,0.3179995226542403,0.20361990950226244,0.20236829781914964,0.477124183006536,0.47915470307846186,1989.0,0.08340498710232158,0.0850945662537471,0.18486672398968185,0.18704483942724517,0.7317282889079966,0.7281214292095389,1163.0,0.027972027972027972,0.027046131645782817,0.045454545454545456,0.046595243081033196,0.9265734265734266,0.9262911513154577,286.0,0.0,0.0,0.023255813953488372,0.022816695873341127,0.9767441860465116,0.9771814952237897,43.0
37,0.9090909090909091,0.9452275984035938,0.045454545454545456,0.04150968260981053,0.045454545454545456,0.045454545454545456,22.0,0.816793893129771,0.8508344562673105,0.1297709923664122,0.10608856427364567,0.05343511450381679,0.04548225387481092,131.0,0.5918854415274463,0.5873181564913498,0.2529832935560859,0.25549239785970657,0.15513126491646778,0.15707729844873486,838.0,0.32040816326530613,0.31835832540444126,0.20510204081632652,0.2047311030273597,0.4744897959183674,0.47660710380841065,1960.0,0.08156329651656755,0.08314232940802188,0.18096856414613424,0.185809519232183,0.7374681393372983,0.7312080540569281,1177.0,0.027586206896551724,0.027198247781754125,0.04827586206896552,0.045640451910970437,0.9241379310344827,0.9271748414926413,290.0,0.0,0.0,0.02,0.021024115653104303,0.98,0.9790162033675484,50.0
38,0.9090909090909091,0.9480551737876787,0.045454545454545456,0.03507438117583254,0.045454545454545456,0.045454545454545456,22.0,0.8367346938775511,0.8546399389005951,0.11564625850340136,0.10438836167225576,0.047619047619047616,0.04416214285514113,147.0,0.5882352941176471,0.5890772484618089,0.2605042016806723,0.25657173415675777,0.15126050420168066,0.15417887700064065,833.0,0.32087227414330216,0.31859639949060414,0.20404984423676012,0.20731509449988667,0.4750778816199377,0.4739727277418306,1926.0,0.08108108108108109,0.08109702644443104,0.18412162162162163,0.18451072098758348,0.7347972972972973,0.7344654354108506,1184.0,0.026402640264026403,0.027305923366610217,0.0429042904290429,0.04480160520160146,0.9306930693069307,0.9279295034445539,303.0,0.0,0.0,0.0196078431372549,0.01933545697118106,0.9803921568627451,0.9807863644073685,51.0
39,0.9090909090909091,0.9504367540533478,0.045454545454545456,0.029493327331850925,0.045454545454545456,0.045454545454545456,22.0,0.85625,0.8588766280632626,0.1,0.10263413120572497,0.04375,0.041672698022694306,160.0,0.5887290167865707,0.5909328204625074,0.26139088729016785,0.2577056703829431,0.1498800959232614,0.1510749114558815,834.0,0.3202959830866808,0.31867496002917217,0.20454545454545456,0.2100598582440236,0.4751585623678647,0.47130481061382795,1892.0,0.07815126050420168,0.07897677474062723,0.18739495798319328,0.18326278677704033,0.7344537815126051,0.7377888492917571,1190.0,0.025889967637540454,0.027342349451211508,0.045307443365695796,0.04411302009042189,0.9288025889967637,0.9285809783278257,309.0,0.0,0.0,0.01694915254237288,0.017729343652342272,0.9830508474576272,0.9824925923714196,59.0
40,0.9565217391304348,0.9531184989284597,0.0,0.024557582330698248,0.043478260869565216,0.043478260869565216,23.0,0.8614457831325302,0.8634467434197083,0.10240963855421686,0.10075708507576493,0.03614457831325301,0.038200658309447424,166.0,0.586248492159228,0.5928962201312573,0.2605548854041013,0.25896101300480334,0.15319662243667068,0.147714845976603,829.0,0.3217716115261473,0.31858371476552294,0.2102454642475987,0.2128760075214356,0.467982924226254,0.46869036570465983,1874.0,0.07782426778242678,0.07684686997181446,0.18242677824267783,0.18212254676480774,0.7397489539748954,0.7410354506071998,1195.0,0.025477707006369428,0.027288459955565246,0.044585987261146494,0.04353504971268456,0.9299363057324841,0.9291986250405235,314.0,0.0,0.0,0.015151515151515152,0.016210082606020366,0.9848484848484849,0.9841140075064531,66.0
41,0.96,0.9575558964533257,0.0,0.019956648122542907,0.04,0.04,25.0,0.8636363636363636,0.868619338900542,0.10227272727272728,0.0983991012445112,0.03409090909090909,0.03452073140585013,176.0,0.5907990314769975,0.5949273515377242,0.26150121065375304,0.2603735048842606,0.14769975786924938,0.14413062786461744,826.0,0.32280892759934676,0.31834522362260115,0.21393576483396842,0.21568972804385259,0.4632553075666848,0.46621034834995584,1837.0,0.07379767827529021,0.0747579847767081,0.18076285240464346,0.18113825606272665,0.7454394693200663,0.7440814256200713,1206.0,0.02786377708978328,0.02716836825368661,0.043343653250773995,0.0430292279506885,0.9287925696594427,0.9298079241441726,323.0,0.0,0.0,0.0136986301369863,0.014806686485994945,0.9863013698630136,0.9855489391586478,73.0
42,0.9629629629629629,0.9625239222296507,0.0,0.015060869848186472,0.037037037037037035,0.037037037037037035,27.0,0.8770949720670391,0.8741834202557397,0.09497206703910614,0.09570253540792562,0.027932960893854747,0.031175516310956768,179.0,0.5918367346938775,0.59701166331723,0.2605042016806723,0.26189182777518094,0.14765906362545017,0.1403763233749931,833.0,0.3213495575221239,0.31797491865050387,0.22013274336283187,0.21848458690652184,0.45851769911504425,0.46386851751408253,1808.0,0.07248764415156507,0.07273429710845461,0.17627677100494235,0.18031577746975175,0.7512355848434926,0.7469138283777157,1214.0,0.030303030303030304,0.027036091914052176,0.03939393939393939,0.042576050256785306,0.9303030303030303,0.9304096453202412,330.0,0.0,0.0,0.013333333333333334,0.013672349126443196,0.9866666666666667,0.9859314329490378,75.0
43,0.967741935483871,0.9664007500595353,0.0,0.008920194761150616,0.03225806451612903,0.03225806451612903,31.0,0.8972972972972973,0.8793216555689226,0.08648648648648649,0.0931229009304718,0.016216216216216217,0.028260619782867678,185.0,0.5964285714285714,0.5991786368162516,0.26071428571428573,0.26343314766497683,0.14285714285714285,0.13652461362477453,840.0,0.3163841807909605,0.3174836082375542,0.22429378531073446,0.2212800459769702,0.45932203389830506,0.4616244468179283,1770.0,0.0726672171758877,0.07077950459491503,0.17588769611891,0.17966475254572498,0.7514450867052023,0.7495304849907807,1211.0,0.02849002849002849,0.02691437061416331,0.039886039886039885,0.042133360526697625,0.9316239316239316,0.9310313487025261,351.0,0.0,0.0,0.012987012987012988,0.013696454495614763,0.987012987012987,0.9846377631995449,77.0
44,0.9705882352941176,0.9692747150737762,0.0,0.0027030036811417917,0.029411764705882353,0.029411764705882353,34.0,0.8923076923076924,0.8839904266581853,0.08717948717948718,0.09074012674101525,0.020512820512820513,0.025689880048283657,195.0,0.6045673076923077,0.6015421737183098,0.2608173076923077,0.26488340771025465,0.1346153846153846,0.13263027333742256,832.0,0.3157593123209169,0.3168682996104895,0.22578796561604583,0.22410814549111283,0.4584527220630373,0.4594369178092849,1745.0,0.0687960687960688,0.06886770227435417,0.1769041769041769,0.1791955595906194,0.7542997542997543,0.7519201616072034,1221.0,0.028089887640449437,0.026746930215264284,0.042134831460674156,0.041675479877258066,0.9297752808988764,0.9317660084841958,356.0,0.0,0.0,0.012195121951219513,0.01472800147034848,0.9878048780487805,0.9838478276601742,82.0
45,0.975,0.9716206660012207,0.0,0.00025739145579793,0.025,0.025,40.0,0.9019607843137255,0.8882936710304237,0.0784313725490196,0.08847430847339996,0.0196078431372549,0.02342391854425154,204.0,0.6156501726121979,0.6042598782819041,0.26352128883774456,0.26594936134752895,0.12082853855005754,0.1287295155551504,869.0,0.31076923076923074,0.31610748099832475,0.23138461538461538,0.22702028413471645,0.45784615384615385,0.4572862321879851,1625.0,0.06448979591836734,0.06695566174797515,0.18122448979591838,0.17892672244460078,0.7542857142857143,0.7540992469430974,1225.0,0.024630541871921183,0.02645117404123727,0.03940886699507389,0.04120238062692977,0.9359605911330049,0.932694241111025,406.0,0.010752688172043012,0.010752688172043012,0.010752688172043012,0.015370089593467237,0.978494623655914,0.9836360901938092,93.0
46,0.9761904761904762,0.973919651001136,0.0,1.3220840677974558e-06,0.023809523809523808,0.023809523809523808,42.0,0.9024390243902439,0.8921129714201396,0.08292682926829269,0.08643693962102945,0.014634146341463415,0.02146019405927975,205.0,0.6112385321100917,0.6074209056511959,0.268348623853211,0.26635016998389316,0.12041284403669725,0.12478749599423972,872.0,0.3124612523248605,0.3151465083559149,0.2306261624302542,0.23006019563950159,0.4569125852448853,0.45521586718263274,1613.0,0.06546644844517185,0.06504944571407985,0.1783960720130933,0.1788931980625418,0.7561374795417348,0.7560341225078133,1222.0,0.026570048309178744,0.02598297386590361,0.043478260869565216,0.04073506083640022,0.9299516908212561,0.9337725203122221,414.0,0.0,0.0,0.010526315789473684,0.015692095855020533,0.9894736842105263,0.9834897521737936,95.0
47,0.9772727272727273,0.9764628403412877,0.0,0.0,0.022727272727272728,0.022727272727272728,44.0,0.8957345971563981,0.8952541967764629,0.09004739336492891,0.08480233523199729,0.014218009478672985,0.01986180848689095,211.0,0.6075085324232082,0.6109729013508554,0.27303754266211605,0.266176371015527,0.11945392491467577,0.12084655654583998,879.0,0.31522425773847124,0.3139603212378405,0.23057485786481363,0.23320828996015247,0.4542008843967151,0.4532806489051168,1583.0,0.06382978723404255,0.06318012995835792,0.17757774140752863,0.17916346900920274,0.7585924713584288,0.7576254671437097,1222.0,0.02570093457943925,0.025350147677031674,0.0397196261682243,0.040271134768019155,0.9345794392523364,0.9349469868288757,428.0,0.0,0.0,0.02127659574468085,0.01596913896054884,0.9787234042553191,0.9831558230949168,94.0
48,0.9787234042553191,0.9792524061873076,0.0,0.0,0.02127659574468085,0.02127659574468085,47.0,0.8940092165898618,0.8974931022765307,0.08755760368663594,0.08367029421042084,0.018433179723502304,0.01874344648155065,217.0,0.6116838487972509,0.614781744702742,0.27376861397479957,0.2657018934790313,0.1145475372279496,0.11705842575760265,873.0,0.31512071156289706,0.31258081910734165,0.23443456162642948,0.23639299705933345,0.45044472681067343,0.4514751627519547,1574.0,0.059166666666666666,0.061358482596894345,0.17666666666666667,0.1797561047811887,0.7641666666666667,0.7588375355745772,1200.0,0.026490066225165563,0.02457375466348519,0.04194260485651214,0.03982223979924333,0.9315673289183223,0.9361921123797813,453.0,0.0,0.0,0.020833333333333332,0.016348447126489203,0.9791666666666666,0.9823918614471239,96.0
49,0.9787234042553191,0.9821385121362518,0.0,0.0,0.02127659574468085,0.02127659574468085,47.0,0.8973214285714286,0.8987021325566357,0.08482142857142858,0.08305510168256147,0.017857142857142856,0.018166097565622485,224.0,0.6124567474048442,0.6187141007022183,0.2779700115340254,0.26507608875034805,0.10957324106113034,0.11357891037711212,867.0,0.3155183515775918,0.3110603939828072,0.23502897617514487,0.23959783543738156,0.4494526722472634,0.4497501559072689,1553.0,0.05975103734439834,0.05959876125099324,0.17593360995850624,0.18061168801505062,0.7643153526970954,0.7597233670626554,1205.0,0.026143790849673203,0.023710484666707773,0.0457516339869281,0.03937290961590087,0.9281045751633987,0.9374871189540301,459.0,0.0,0.0,0.019417475728155338,0.017041893575669292,0.9805825242718447,0.9813456332657415,103.0
50,0.9772727272727273,0.9849455545390058,0.0,0.0,0.022727272727272728,0.022727272727272728,44.0,0.9067796610169492,0.8991209280617145,0.07627118644067797,0.08282407981536122,0.01694915254237288,0.017984186704978342,236.0,0.6093928980526919,0.6227003291876284,0.281786941580756,0.2643209430926273,0.10882016036655212,0.11046266998379362,873.0,0.3145478374836173,0.3094238829201335,0.23591087811271297,0.24287974002126303,0.44954128440366975,0.4480644234736701,1526.0,0.05852842809364549,0.05793155660526656,0.1806020066889632,0.1816208847892912,0.7608695652173914,0.7603725187402717,1196.0,0.02553191489361702,0.022817221733154522,0.03829787234042553,0.03889086343372934,0.9361702127659575,0.9388190097578033,470.0,0.0,0.0,0.018518518518518517,0.017962476297260232,0.9814814814814815,0.9812138551460449,108.0
51,0.9767441860465116,0.9875812810094278,0.0,0.0,0.023255813953488372,0.023255813953488372,43.0,0.912,0.8992666960684906,0.072,0.0827710806805155,0.016,0.01785547579091077,250.0,0.6219369894982497,0.62674267324281,0.2742123687281214,0.26340482789643754,0.10385064177362893,0.10766878375014723,857.0,0.31155115511551157,0.30763192441547077,0.2429042904290429,0.24631490960723812,0.44554455445544555,0.4464005322656592,1515.0,0.055973266499582286,0.05640011966912474,0.18295739348370926,0.18266895944904038,0.7610693400167085,0.7608484437081585,1197.0,0.018789144050104383,0.021891798620584393,0.037578288100208766,0.038383713796923104,0.9436325678496869,0.9401957012484358,479.0,0.0,0.0,0.01834862385321101,0.01806517996265676,0.981651376146789,0.9818618237916915,109.0
52,1.0,0.9899873062524578,0.0,6.166781305820074e-05,0.0,0.0,46.0,0.9047619047619048,0.8995035621936442,0.07539682539682539,0.08276331856577851,0.01984126984126984,0.01757201156661588,252.0,0.63121387283237,0.630907992851842,0.2635838150289017,0.2622649245067086,0.10520231213872833,0.10510429124360898,865.0,0.3081591368846932,0.305618378035275,0.25016857720836144,0.24995011539930947,0.4416722859069454,0.44475185467490364,1483.0,0.05228215767634855,0.05502517494928361,0.18423236514522823,0.18370720167413895,0.7634854771784232,0.7611613618744433,1205.0,0.018556701030927835,0.020887429395140517,0.03711340206185567,0.03789807449350757,0.9443298969072165,0.9416290829567556,485.0,0.0,0.0,0.018018018018018018,0.017350198333887724,0.9819819819819819,0.9827027053992433,111.0
53,1.0,0.9920035916688755,0.0,0.00043035754581022376,0.0,0.0,50.0,0.8957528957528957,0.8998234585399127,0.08494208494208494,0.08282836446869206,0.019305019305019305,0.01710859848410182,259.0,0.6366782006920415,0.6352803155606181,0.25836216839677045,0.2607595121436143,0.104959630911188,0.1026616137332364,867.0,0.3035099793530626,0.3033600215115685,0.25602202339986235,0.2538589076436584,0.440467997247075,0.44307006836835955,1453.0,0.052980132450331126,0.053798400873751484,0.18294701986754966,0.18469499649277427,0.7640728476821192,0.7613694008334486,1208.0,0.02040816326530612,0.019779569459137614,0.03877551020408163,0.037482266672330754,0.9408163265306122,0.943097560075916,490.0,0.0,0.0,0.01680672268907563,0.016278930911421872,0.9831932773109243,0.9837904436874536,119.0
54,1.0,0.9934878070466415,0.0,0.0013134613871804862,0.0,0.0,55.0,0.89272030651341,0.9001202869845525,0.0842911877394636,0.08306932108381414,0.022988505747126436,0.01646484145907884,261.0,0.6427745664739885,0.6398536896727149,0.25549132947976877,0.2588413502553212,0.10173410404624278,0.10023585520294873,865.0,0.3003484320557491,0.3009071985166788,0.25853658536585367,0.2580761366156175,0.4411149825783972,0.44123432575615446,1435.0,0.05228215767634855,0.052683904712320394,0.1883817427385892,0.18558557936621048,0.7593360995850622,0.761585767624337,1205.0,0.020366598778004074,0.01857657674991821,0.034623217922606926,0.03716440606553102,0.945010183299389,0.94455825754819,491.0,0.0,0.0,0.015503875968992248,0.014959636069442546,0.9844961240310077,0.9851104441118027,129.0
55,1.0,0.9943653022977231,0.0,0.002658613201772523,0.0,0.0,62.0,0.8923076923076924,0.9003250368880855,0.08846153846153847,0.08360052532114154,0.019230769230769232,0.015668238101542564,260.0,0.6471935853379153,0.6445446693602023,0.2542955326460481,0.25677250635573645,0.09851088201603665,0.09777596120096556,873.0,0.2978122794636556,0.2983443777976477,0.25970359915314045,0.2625500031930979,0.442484121383204,0.4392344906016865,1417.0,0.04957983193277311,0.051609085941233625,0.1907563025210084,0.18634630613845976,0.7596638655462185,0.7619186339127297,1190.0,0.015904572564612324,0.017329244956657084,0.03578528827037773,0.03695245648180074,0.94831013916501,0.9459287836028537,503.0,0.0,0.0,0.014705882352941176,0.013564283141594068,0.9852941176470589,0.986489006487296,136.0
56,1.0,0.9944989725252765,0.0,0.004298647070774617,0.0,0.0,63.0,0.8957528957528957,0.9004723844991515,0.08494208494208494,0.0843594736710033,0.019305019305019305,0.014765161828593732,259.0,0.6527149321266968,0.6492130901933612,0.251131221719457,0.25493239418514696,0.09615384615384616,0.09521439277276308,884.0,0.29335260115606937,0.29578749878885197,0.2658959537572254,0.2671884306405244,0.4407514450867052,0.43710378785987103,1384.0,0.04882154882154882,0.05049624850272464,0.1919191919191919,0.18695389657168782,0.7592592592592593,0.7624392710831822,1188.0,0.017374517374517374,0.01608469465635515,0.03474903474903475,0.03679863499873463,0.9478764478764479,0.9472201124329819,518.0,0.0,0.0,0.014388489208633094,0.012151987199119831,0.9856115107913669,0.9878766345517932,139.0
57,1.0,0.9936307343500338,0.0,0.006238274762167413,0.0,0.0,63.0,0.90625,0.9007921755009142,0.08203125,0.08503751699792647,0.01171875,0.013776206526881149,256.0,0.654320987654321,0.6537720297997384,0.25140291806958476,0.25343568659856797,0.09427609427609428,0.09247436619150234,891.0,0.2920029347028613,0.29330380728821037,0.2714600146735143,0.2719287898019763,0.43653705062362436,0.434849897760281,1363.0,0.04957983193277311,0.04932756109883247,0.18907563025210083,0.18734986431441122,0.761344537815126,0.7632054856426748,1190.0,0.017013232514177693,0.014883019562787795,0.034026465028355386,0.036658859019493804,0.9489603024574669,0.9484834349826908,529.0,0.0,0.0,0.014388489208633094,0.010686822704967649,0.9856115107913669,0.9893242101598578,139.0
58,1.0,0.9917177201509105,0.0,0.008535073788229075,0.0,0.0,63.0,0.9042145593869731,0.9015910660956279,0.0842911877394636,0.0853012058944003,0.011494252873563218,0.012686650762725168,261.0,0.6585094549499444,0.6581719059347707,0.25139043381535037,0.25219165633650586,0.09010011123470522,0.08954782017595542,899.0,0.2876506024096386,0.29089644052152913,0.276355421686747,0.2768307354286633,0.43599397590361444,0.4323973333335116,1328.0,0.05104602510460251,0.0481507835645894,0.18744769874476988,0.18744991409559156,0.7615062761506276,0.7642655815550178,1195.0,0.013157894736842105,0.013721721182911163,0.03759398496240601,0.03650941184393048,0.9492481203007519,0.9497580443779063,532.0,0.0,0.0,0.006802721088435374,0.009163931118543358,0.9931972789115646,0.9908359008372771,147.0
59,0.9836065573770492,0.9890654311026558,0.01639344262295082,0.011167051041119104,0.0,0.0,61.0,0.9037037037037037,0.9029920520226875,0.08518518518518518,0.08500714469916258,0.011111111111111112,0.01151428147003382,270.0,0.6581291759465479,0.6624230745124593,0.25501113585746105,0.25108644380546186,0.08685968819599109,0.0864983372392017,898.0,0.2887864823348694,0.2885373174296165,0.27572964669738864,0.2822168480176772,0.43548387096774194,0.4294680466528505,1302.0,0.05126050420168067,0.04698878989340712,0.1899159663865546,0.18720100352423458,0.7588235294117647,0.7656597876439699,1190.0,0.011131725417439703,0.012573908739825345,0.03896103896103896,0.03635381407109486,0.9499072356215214,0.9510450331344883,539.0,0.0,0.0,0.00625,0.007644533560694484,0.99375,0.9923452497948477,160.0
60,0.9833333333333333,0.9861222717490965,0.016666666666666666,0.013991903784480578,0.0,0.0,60.0,0.9010989010989011,0.9048849838613604,0.09157509157509157,0.08420590344620164,0.007326007326007326,0.010353245133911917,273.0,0.6666666666666666,0.666560261179895,0.2477777777777778,0.25003699210787506,0.08555555555555555,0.08342859522142589,900.0,0.2837100545596259,0.286237460569823,0.2868277474668745,0.28872859820115954,0.4294621979734996,0.42530848649852787,1283.0,0.04873949579831933,0.0458167108592363,0.18571428571428572,0.18660419413240717,0.7655462184873949,0.7674157446187199,1190.0,0.011152416356877323,0.011427172037685724,0.03903345724907063,0.036160184041483245,0.949814126394052,0.9523833225356018,538.0,0.0,0.0,0.005952380952380952,0.006182970244159918,0.9940476190476191,0.9937981083122963,168.0
61,0.9841269841269841,0.9831199799706739,0.015873015873015872,0.016876282360093413,0.0,0.0,63.0,0.8960573476702509,0.907060075245683,0.0967741935483871,0.08305103598322844,0.007168458781362007,0.00932580715664,279.0,0.671892497200448,0.6706718498135116,0.24636058230683092,0.24890823440234858,0.08174692049272117,0.08044450643918528,893.0,0.28673550436854645,0.28400173916143084,0.29388403494837173,0.29648639023856627,0.4193804606830818,0.41987388237050693,1259.0,0.04579517069109076,0.044598452503386274,0.18401332223147376,0.1856673947182935,0.7701915070774354,0.7695628108466142,1201.0,0.00929368029739777,0.010318632983286315,0.03717472118959108,0.03588337250499446,0.9535315985130112,0.9537731612717231,538.0,0.0,0.0,0.005681818181818182,0.004806408347087458,0.9943181818181818,0.9951699076550706,176.0
